id,recording_id,user_id,stage_type,substep,attempt,started_at,completed_at,duration_seconds,status,error_message,meta,created_at
1345,921,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,analyze_silence,1,2026-03-03 13:55:35.104487+03,2026-03-03 13:55:36.616946+03,1.512459,COMPLETED,,,2026-03-03 13:55:35.109359+03
1368,807,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,analyze_silence,1,2026-03-03 14:00:06.439273+03,2026-03-03 14:00:09.498134+03,3.058861,COMPLETED,,,2026-03-03 14:00:06.445437+03
1383,919,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,,1,2026-03-03 14:38:11.409407+03,2026-03-03 14:38:24.005418+03,12.596011,COMPLETED,,null,2026-03-03 14:38:11.412259+03
1410,807,01KFHA268GJEDP4Z5C8Z3CBEQD,GENERATE_SUBTITLES,,1,2026-03-03 14:57:47.355047+03,2026-03-03 14:57:47.391195+03,0.036148,COMPLETED,,{"formats": ["srt", "vtt"]},2026-03-03 14:57:47.373634+03
1454,950,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-03-04 12:17:00.240444+03,2026-03-04 12:17:00.516873+03,0.276429,COMPLETED,,,2026-03-04 12:17:00.245013+03
1433,902,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-03-04 12:15:21.324053+03,2026-03-04 12:17:32.010886+03,130.686833,COMPLETED,,{"file_size": 160116850},2026-03-04 12:15:21.324443+03
1476,902,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-03-04 12:18:07.833758+03,2026-03-04 12:18:07.857851+03,0.024093,COMPLETED,,{"formats": ["srt", "vtt"]},2026-03-04 12:18:07.843445+03
1499,943,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-03-04 12:18:52.788062+03,2026-03-04 12:18:52.816685+03,0.028623,COMPLETED,,{"formats": ["srt", "vtt"]},2026-03-04 12:18:52.800927+03
1524,1002,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,,1,2026-03-05 21:41:10.850467+03,2026-03-05 21:41:21.558563+03,10.708096,COMPLETED,,null,2026-03-05 21:41:10.854368+03
1546,995,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,analyze_silence,1,2026-03-05 21:41:33.765848+03,2026-03-05 21:41:35.535855+03,1.770007,COMPLETED,,,2026-03-05 21:41:33.770088+03
1568,994,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-03-05 21:42:18.944576+03,2026-03-05 21:42:43.729948+03,24.785372,COMPLETED,,{"model": "fireworks", "words": 3715, "language": "ru"},2026-03-05 21:42:18.947477+03
1590,929,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-03-05 21:43:18.938157+03,2026-03-05 21:43:18.992034+03,0.053877,COMPLETED,,{"formats": ["srt", "vtt"]},2026-03-05 21:43:18.967214+03
1612,922,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,analyze_silence,1,2026-03-05 21:48:48.274271+03,2026-03-05 21:48:49.222277+03,0.948006,COMPLETED,,,2026-03-05 21:48:48.279743+03
1634,1017,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-06 14:24:22.106727+03,2026-03-06 14:24:34.204677+03,12.09795,FAILED,ERROR: unable to download video data: HTTP Error 413: Payload Too Large,null,2026-03-06 14:24:22.107318+03
1656,1018,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-07 17:54:16.010108+03,2026-03-07 18:10:57.348217+03,1001.338109,FAILED,ERROR: [YandexDisk] -i0quAMsXqNabw: Unable to download webpage: HTTPSConnection(host='disk.360.yandex.ru', port=443): Failed to establish a new connection: [Errno 51] Network is unreachable (caused by TransportError("HTTPSConnection(host='disk.360.yandex.ru', port=443): Failed to establish a new connection: [Errno 51] Network is unreachable")),null,2026-03-07 17:54:16.010886+03
1678,1026,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,extract_audio,1,2026-03-09 00:19:49.447004+03,2026-03-09 00:20:04.457988+03,15.010984,COMPLETED,,,2026-03-09 00:19:49.451269+03
1700,1001,01KFHA268GJEDP4Z5C8Z3CBEQD,TRANSCRIBE,,1,2026-03-09 00:20:36.454936+03,2026-03-09 00:21:28.063044+03,51.608108,COMPLETED,,{"model": "fireworks", "words": 15070, "language": "ru"},2026-03-09 00:20:36.458218+03
1722,1030,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_video,1,2026-03-09 00:33:07.630733+03,2026-03-09 00:33:08.264187+03,0.633454,COMPLETED,,,2026-03-09 00:33:07.635882+03
1758,1047,01KFHA268GJEDP4Z5C8Z3CBEQD,TRANSCRIBE,,1,2026-03-11 22:49:47.63008+03,2026-03-11 22:50:00.281257+03,12.651177,COMPLETED,,{"model": "fireworks", "words": 5759, "language": "ru"},2026-03-11 22:49:47.633347+03
1736,1057,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-03-11 22:48:24.664347+03,2026-03-11 22:50:43.482768+03,138.818421,COMPLETED,,{"file_size": 148559655},2026-03-11 22:48:24.664851+03
1780,1057,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-03-11 22:51:22.043412+03,2026-03-11 22:51:43.122612+03,21.0792,COMPLETED,,{"platform": "vk"},2026-03-11 22:51:22.04392+03
835,725,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_video,1,2026-02-19 21:29:12.261629+03,2026-02-19 21:29:12.82456+03,0.562931,COMPLETED,,,2026-02-19 21:29:12.265469+03
855,706,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-19 21:31:34.539921+03,2026-02-19 21:31:41.297877+03,6.757956,COMPLETED,,,2026-02-19 21:31:34.545002+03
875,740,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-19 21:32:08.561679+03,2026-02-19 21:32:09.343142+03,0.781463,COMPLETED,,,2026-02-19 21:32:08.565649+03
895,740,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-19 21:33:06.698852+03,2026-02-19 21:34:08.420673+03,61.721821,COMPLETED,,{"platform": "vk"},2026-02-19 21:33:06.69941+03
915,748,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-20 19:23:38.07989+03,2026-02-20 19:23:39.466706+03,1.386816,COMPLETED,,,2026-02-20 19:23:38.084161+03
935,758,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-20 19:24:20.643526+03,2026-02-20 19:24:41.994175+03,21.350649,COMPLETED,,{"platform": "vk"},2026-02-20 19:24:20.644217+03
955,775,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-02-23 00:59:27.299165+03,2026-02-23 01:00:39.757484+03,72.458319,COMPLETED,,{"file_size": 513818584},2026-02-23 00:59:27.299915+03
975,777,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_video,1,2026-02-23 01:01:03.721171+03,2026-02-23 01:01:05.107408+03,1.386237,COMPLETED,,,2026-02-23 01:01:03.725508+03
995,783,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-23 01:07:32.970007+03,2026-02-23 01:07:33.62099+03,0.650983,COMPLETED,,,2026-02-23 01:07:32.973799+03
1015,791,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-23 01:08:08.28052+03,2026-02-23 01:08:16.803311+03,8.522791,COMPLETED,,null,2026-02-23 01:08:08.283562+03
1035,770,01KFHA268GJEDP4Z5C8Z3CBEQD,TRANSCRIBE,,1,2026-02-23 01:09:57.950083+03,2026-02-23 01:11:02.198119+03,64.248036,COMPLETED,,{"model": "fireworks", "words": 11237, "language": "ru"},2026-02-23 01:09:57.95264+03
1050,672,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:YOUTUBE,,1,2026-02-23 01:13:25.197457+03,2026-02-23 01:14:11.12018+03,45.922723,COMPLETED,,{"platform": "youtube"},2026-02-23 01:13:25.19786+03
1086,810,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_audio,1,2026-02-27 00:30:09.536438+03,2026-02-27 00:30:09.718676+03,0.182238,COMPLETED,,,2026-02-27 00:30:09.54371+03
1110,834,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-27 00:31:59.282147+03,2026-02-27 00:32:12.902634+03,13.620487,COMPLETED,,{"model": "fireworks", "words": 6950, "language": "ru"},2026-02-27 00:31:59.285617+03
1062,814,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-02-27 00:28:16.341408+03,2026-02-27 00:33:59.581205+03,343.239797,COMPLETED,,{"file_size": 245045125},2026-02-27 00:28:16.342011+03
1135,834,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-27 00:32:27.470542+03,2026-02-27 00:34:37.687834+03,130.217292,COMPLETED,,{"platform": "vk"},2026-02-27 00:32:27.471069+03
1159,812,01KFHA268GJEDP4Z5C8Z3CBEQD,TRANSCRIBE,,1,2026-02-27 00:35:51.690289+03,2026-02-27 00:36:21.305298+03,29.615009,COMPLETED,,{"model": "fireworks", "words": 10949, "language": "ru"},2026-02-27 00:35:51.693252+03
1182,831,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-27 00:37:56.243304+03,2026-02-27 00:39:52.392423+03,116.149119,COMPLETED,,{"platform": "vk"},2026-02-27 00:37:56.243888+03
1205,842,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-27 00:39:58.508577+03,2026-02-27 00:42:57.583134+03,179.074557,COMPLETED,,{"platform": "vk"},2026-02-27 00:39:58.509367+03
1229,890,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,,1,2026-03-01 13:09:13.667916+03,2026-03-01 13:09:34.106457+03,20.438541,COMPLETED,,null,2026-03-01 13:09:13.671836+03
1253,889,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,,1,2026-03-01 13:10:53.260439+03,2026-03-01 13:11:14.693744+03,21.433305,COMPLETED,,null,2026-03-01 13:10:53.26437+03
1276,892,01KFHA268GJEDP4Z5C8Z3CBEQD,EXTRACT_TOPICS,,1,2026-03-01 13:11:22.251276+03,2026-03-01 13:11:49.837696+03,27.58642,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-03-01 13:11:22.255236+03
1300,903,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-03-02 15:25:02.098415+03,2026-03-02 15:26:46.178047+03,104.079632,COMPLETED,,{"file_size": 279694709},2026-03-02 15:25:02.098754+03
1319,910,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-03-02 15:26:50.37374+03,2026-03-02 15:27:01.806467+03,11.432727,COMPLETED,,,2026-03-02 15:26:50.37898+03
1346,921,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_video,1,2026-03-03 13:55:36.630905+03,2026-03-03 13:55:37.294227+03,0.663322,COMPLETED,,,2026-03-03 13:55:36.63746+03
1369,807,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_video,1,2026-03-03 14:00:09.512449+03,2026-03-03 14:00:10.762973+03,1.250524,COMPLETED,,,2026-03-03 14:00:09.51893+03
1388,919,01KFHA268GJEDP4Z5C8Z3CBEQD,TRANSCRIBE,,1,2026-03-03 14:38:24.100647+03,2026-03-03 14:38:44.800452+03,20.699805,COMPLETED,,{"model": "fireworks", "words": 10416, "language": "ru"},2026-03-03 14:38:24.103478+03
1411,807,01KFHA268GJEDP4Z5C8Z3CBEQD,EXTRACT_TOPICS,,1,2026-03-03 14:57:47.397383+03,2026-03-03 14:58:23.339776+03,35.942393,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-03-03 14:57:47.39884+03
1429,927,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:YOUTUBE,,1,2026-03-04 12:14:37.263704+03,2026-03-04 12:15:21.326307+03,44.062603,COMPLETED,,{"platform": "youtube"},2026-03-04 12:14:37.264126+03
1455,950,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-03-04 12:17:00.603453+03,2026-03-04 12:17:43.560454+03,42.957001,COMPLETED,,{"model": "fireworks", "words": 340, "language": "ru"},2026-03-04 12:17:00.606724+03
1477,950,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-03-04 12:18:07.851186+03,2026-03-04 12:19:09.019949+03,61.168763,COMPLETED,,{"platform": "vk"},2026-03-04 12:18:07.851718+03
1500,943,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-03-04 12:18:52.82074+03,2026-03-04 12:19:33.871683+03,41.050943,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-03-04 12:18:52.823397+03
1525,1002,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,extract_audio,1,2026-03-05 21:41:10.858958+03,2026-03-05 21:41:18.468559+03,7.609601,COMPLETED,,,2026-03-05 21:41:10.862961+03
1547,1003,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:VK,,1,2026-03-05 21:41:34.84818+03,2026-03-05 21:42:02.287695+03,27.439515,COMPLETED,,{"platform": "vk"},2026-03-05 21:41:34.848959+03
1569,993,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-03-05 21:42:23.498467+03,2026-03-05 21:42:32.557328+03,9.058861,COMPLETED,,null,2026-03-05 21:42:23.500862+03
1591,929,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-03-05 21:43:19.012619+03,2026-03-05 21:44:04.948214+03,45.935595,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-03-05 21:43:19.014776+03
1613,922,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_video,1,2026-03-05 21:48:49.235512+03,2026-03-05 21:48:49.653803+03,0.418291,COMPLETED,,,2026-03-05 21:48:49.241486+03
1635,1017,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-06 14:34:34.265404+03,2026-03-06 14:34:46.781482+03,12.516078,FAILED,ERROR: unable to download video data: HTTP Error 413: Payload Too Large,null,2026-03-06 14:34:34.26813+03
1657,1018,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-07 17:54:16.014725+03,2026-03-07 18:10:57.320093+03,1001.305368,FAILED,ERROR: [YandexDisk] -i0quAMsXqNabw: Unable to download webpage: HTTPSConnection(host='disk.360.yandex.ru', port=443): Failed to establish a new connection: [Errno 51] Network is unreachable (caused by TransportError("HTTPSConnection(host='disk.360.yandex.ru', port=443): Failed to establish a new connection: [Errno 51] Network is unreachable")),null,2026-03-07 17:54:16.01599+03
1679,1027,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,,1,2026-03-09 00:19:58.820371+03,2026-03-09 00:20:17.605324+03,18.784953,COMPLETED,,null,2026-03-09 00:19:58.82488+03
1701,1027,01KFHA268GJEDP4Z5C8Z3CBEQD,GENERATE_SUBTITLES,,1,2026-03-09 00:20:38.555194+03,2026-03-09 00:20:38.567503+03,0.012309,COMPLETED,,{"formats": ["srt", "vtt"]},2026-03-09 00:20:38.557926+03
1723,1030,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_audio,1,2026-03-09 00:33:08.276839+03,2026-03-09 00:33:08.53263+03,0.255791,COMPLETED,,,2026-03-09 00:33:08.282563+03
1759,1047,01KFHA268GJEDP4Z5C8Z3CBEQD,GENERATE_SUBTITLES,,1,2026-03-11 22:50:00.378439+03,2026-03-11 22:50:00.404144+03,0.025705,COMPLETED,,{"formats": ["srt", "vtt"]},2026-03-11 22:50:00.389376+03
1781,1058,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-03-11 22:51:22.940843+03,2026-03-11 22:51:34.17368+03,11.232837,COMPLETED,,null,2026-03-11 22:51:22.943215+03
1737,1090,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-03-11 22:48:24.774288+03,2026-03-11 22:52:00.058318+03,215.28403,COMPLETED,,{"file_size": 184999752},2026-03-11 22:48:24.774729+03
1802,1090,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-03-11 22:52:00.190091+03,2026-03-11 22:52:05.819381+03,5.62929,COMPLETED,,,2026-03-11 22:52:00.195309+03
836,725,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_audio,1,2026-02-19 21:29:12.837524+03,2026-02-19 21:29:13.119386+03,0.281862,COMPLETED,,,2026-02-19 21:29:12.842383+03
856,706,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-19 21:31:41.307851+03,2026-02-19 21:31:42.718608+03,1.410757,COMPLETED,,,2026-02-19 21:31:41.311389+03
876,708,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-19 21:32:09.297308+03,2026-02-19 21:32:09.562745+03,0.265437,COMPLETED,,,2026-02-19 21:32:09.302141+03
896,751,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-02-20 19:22:44.078819+03,2026-02-20 19:23:31.072319+03,46.9935,COMPLETED,,{"file_size": 217574142},2026-02-20 19:22:44.079294+03
916,751,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-20 19:23:39.251801+03,2026-02-20 19:23:40.177679+03,0.925878,COMPLETED,,,2026-02-20 19:23:39.2575+03
936,762,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-02-20 21:39:50.81255+03,2026-02-20 21:40:09.002478+03,18.189928,COMPLETED,,{"file_size": 257011502},2026-02-20 21:39:50.81295+03
956,777,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-02-23 00:59:27.300626+03,2026-02-23 01:00:44.980695+03,77.680069,COMPLETED,,{"file_size": 382326198},2026-02-23 00:59:27.300988+03
976,775,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_audio,1,2026-02-23 01:01:04.669229+03,2026-02-23 01:01:05.211686+03,0.542457,COMPLETED,,,2026-02-23 01:01:04.673427+03
996,783,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-23 01:07:33.629021+03,2026-02-23 01:07:33.871996+03,0.242975,COMPLETED,,,2026-02-23 01:07:33.632365+03
1016,781,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-23 01:08:08.291002+03,2026-02-23 01:08:59.702501+03,51.411499,COMPLETED,,{"platform": "vk"},2026-02-23 01:08:08.291562+03
1051,672,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:VK,,1,2026-02-23 01:13:25.363943+03,2026-02-23 01:14:03.992226+03,38.628283,COMPLETED,,{"platform": "vk"},2026-02-23 01:13:25.36442+03
1087,810,01KFHA268GJEDP4Z5C8Z3CBEQD,TRANSCRIBE,,1,2026-02-27 00:30:09.808764+03,2026-02-27 00:30:20.304862+03,10.496098,COMPLETED,,{"model": "fireworks", "words": 2958, "language": "ru"},2026-02-27 00:30:09.814683+03
1111,827,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-27 00:32:00.846958+03,2026-02-27 00:32:02.099402+03,1.252444,COMPLETED,,,2026-02-27 00:32:00.854168+03
1136,830,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-27 00:32:47.469793+03,2026-02-27 00:32:47.495373+03,0.02558,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-27 00:32:47.484604+03
1160,812,01KFHA268GJEDP4Z5C8Z3CBEQD,GENERATE_SUBTITLES,,1,2026-02-27 00:36:21.449693+03,2026-02-27 00:36:21.475961+03,0.026268,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-27 00:36:21.467336+03
1061,842,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-02-27 00:28:16.340871+03,2026-02-27 00:38:34.211661+03,617.87079,COMPLETED,,{"file_size": 635420455},2026-02-27 00:28:16.341332+03
1183,801,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,,1,2026-02-27 00:38:25.653795+03,2026-02-27 00:38:44.849436+03,19.195641,COMPLETED,,null,2026-02-27 00:38:25.656752+03
1206,801,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:YOUTUBE,,1,2026-02-27 00:40:02.66278+03,2026-02-27 00:42:29.384345+03,146.721565,COMPLETED,,{"platform": "youtube"},2026-02-27 00:40:02.663256+03
1230,890,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,extract_audio,1,2026-03-01 13:09:13.676389+03,2026-03-01 13:09:28.931041+03,15.254652,COMPLETED,,,2026-03-01 13:09:13.681134+03
1254,889,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,extract_audio,1,2026-03-01 13:10:53.269654+03,2026-03-01 13:11:08.89253+03,15.622876,COMPLETED,,,2026-03-01 13:10:53.275211+03
1277,877,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-03-01 13:11:38.361966+03,2026-03-01 13:11:38.380824+03,0.018858,COMPLETED,,{"formats": ["srt", "vtt"]},2026-03-01 13:11:38.372392+03
1301,814,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-03-02 15:25:02.18687+03,2026-03-02 15:25:32.156356+03,29.969486,COMPLETED,,{"platform": "vk"},2026-03-02 15:25:02.187995+03
1324,910,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-03-02 15:27:01.819053+03,2026-03-02 15:27:04.21043+03,2.391377,COMPLETED,,,2026-03-02 15:27:01.823863+03
1347,921,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_audio,1,2026-03-03 13:55:37.3062+03,2026-03-03 13:55:37.577598+03,0.271398,COMPLETED,,,2026-03-03 13:55:37.310543+03
1370,807,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_audio,1,2026-03-03 14:00:10.775085+03,2026-03-03 14:00:11.131002+03,0.355917,COMPLETED,,,2026-03-03 14:00:10.779968+03
1389,919,01KFHA268GJEDP4Z5C8Z3CBEQD,GENERATE_SUBTITLES,,1,2026-03-03 14:38:44.948841+03,2026-03-03 14:38:44.967207+03,0.018366,COMPLETED,,{"formats": ["srt", "vtt"]},2026-03-03 14:38:44.951251+03
1413,926,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-04 12:13:07.074204+03,2026-03-04 12:14:03.375568+03,56.301364,COMPLETED,,{"file_size": 483876184},2026-03-04 12:13:07.075113+03
1456,947,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-03-04 12:17:30.544829+03,2026-03-04 12:17:38.929766+03,8.384937,COMPLETED,,null,2026-03-04 12:17:30.54725+03
1434,944,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-03-04 12:15:21.368873+03,2026-03-04 12:17:59.652777+03,158.283904,COMPLETED,,{"file_size": 273647360},2026-03-04 12:15:21.369267+03
1478,902,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-03-04 12:18:07.860264+03,2026-03-04 12:18:43.015256+03,35.154992,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-03-04 12:18:07.862779+03
1501,944,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-03-04 12:19:11.780732+03,2026-03-04 12:20:17.425445+03,65.644713,COMPLETED,,{"platform": "vk"},2026-03-04 12:19:11.781392+03
1526,977,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-03-05 21:41:14.130936+03,2026-03-05 21:41:26.991908+03,12.860972,COMPLETED,,null,2026-03-05 21:41:14.134891+03
1504,929,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-03-05 21:39:44.658509+03,2026-03-05 21:41:33.171928+03,108.513419,COMPLETED,,{"file_size": 271074806},2026-03-05 21:39:44.659342+03
1548,1003,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:YOUTUBE,,1,2026-03-05 21:41:34.9984+03,2026-03-05 21:42:16.518358+03,41.519958,COMPLETED,,{"platform": "youtube"},2026-03-05 21:41:34.998936+03
1570,993,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-03-05 21:42:23.504853+03,2026-03-05 21:42:29.945075+03,6.440222,COMPLETED,,,2026-03-05 21:42:23.508987+03
1592,989,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_video,1,2026-03-05 21:43:19.924573+03,2026-03-05 21:43:21.269274+03,1.344701,COMPLETED,,,2026-03-05 21:43:19.930961+03
1614,922,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_audio,1,2026-03-05 21:48:49.666173+03,2026-03-05 21:48:49.825668+03,0.159495,COMPLETED,,,2026-03-05 21:48:49.669825+03
1636,1017,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-06 14:44:46.868687+03,2026-03-06 14:44:59.599318+03,12.730631,FAILED,ERROR: unable to download video data: HTTP Error 413: Payload Too Large,null,2026-03-06 14:44:46.869766+03
1658,1018,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-07 18:33:41.923272+03,2026-03-07 18:33:57.685977+03,15.762705,FAILED,Failed to download from Yandex Disk,null,2026-03-07 18:33:41.923761+03
1680,1027,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,extract_audio,1,2026-03-09 00:19:58.829735+03,2026-03-09 00:20:12.015946+03,13.186211,COMPLETED,,,2026-03-09 00:19:58.835143+03
1702,1027,01KFHA268GJEDP4Z5C8Z3CBEQD,EXTRACT_TOPICS,,1,2026-03-09 00:20:38.557226+03,2026-03-09 00:21:14.131726+03,35.5745,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-03-09 00:20:38.560582+03
1724,1030,01KFHA268GJEDP4Z5C8Z3CBEQD,TRANSCRIBE,,1,2026-03-09 00:33:08.63219+03,2026-03-09 00:33:25.366277+03,16.734087,COMPLETED,,{"model": "fireworks", "words": 5429, "language": "ru"},2026-03-09 00:33:08.635925+03
1760,1047,01KFHA268GJEDP4Z5C8Z3CBEQD,EXTRACT_TOPICS,,1,2026-03-11 22:50:00.406043+03,2026-03-11 22:50:17.026078+03,16.620035,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-03-11 22:50:00.40824+03
1782,1058,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-03-11 22:51:22.946972+03,2026-03-11 22:51:31.270576+03,8.323604,COMPLETED,,,2026-03-11 22:51:22.951358+03
1803,1032,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_video,1,2026-03-11 22:52:00.626002+03,2026-03-11 22:52:01.818873+03,1.192871,COMPLETED,,,2026-03-11 22:52:00.630449+03
1823,1090,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-03-11 22:52:40.898013+03,2026-03-11 22:52:58.146581+03,17.248568,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-03-11 22:52:40.900705+03
